method,x1,y,lo,hi
abs,0.022575609415791398,-0.18430317305590938,-1.3560014851558466,0.7425974273736732
abs,0.8287677063104733,-0.5871806027552369,-0.9551229965859909,1.143475915943529
abs,0.6983692226391207,1.6735948850482303,0.6545834489060292,2.753182361435549
abs,0.6591834870843953,0.7546765493184915,0.03580045112617891,2.1343993636556986
abs,0.5826873925615521,1.1200295864147987,0.449520971841997,2.548119884371517
abs,0.12527968613169616,-1.1063927016664614,-1.9321267182279365,0.16647219430158355
abs,0.7288478628517475,1.492723400143055,-0.829573310304832,1.269025602224688
abs,0.7737634415027993,-0.005598399139283616,-0.2529409140258335,1.8456579985036865
abs,0.29591536309710365,0.6564821496864737,-0.08132516249209087,2.017273750037429
abs,0.8100355376546835,1.090821877241804,0.2346309774195834,2.333229889949103
abs,0.09309934939726494,-0.9628773777415418,-1.7984502431671032,0.3001486693624167
abs,0.8842608727712544,2.0120663054670107,-0.07043352799673264,2.0281653845327874
abs,0.11664817422493501,1.3924656978596393,0.020365080544187286,2.118963993073707
abs,0.5761997742661893,-0.6883148607007488,-0.8339420736496442,1.2646568388798756
abs,0.008111583634638153,-0.806337581687344,-1.6639755461937553,0.4346233663357647
abs,0.9749546004328288,2.570534420710193,0.6982673668786652,2.796866279408185
abs,0.9756440893804043,0.7723466150906881,-0.162416530056254,1.936182382473266
abs,0.9030252979193522,0.24463882621633892,-0.19188227269614655,1.9067166398333733
abs,0.7972552197127302,-0.20610188813610747,-1.2153958324722458,0.8832030800572742
abs,0.5597654575362981,0.9323753411089897,0.1286024283201046,2.2272013408496245
abs,0.5733505144563207,-0.11475927580994391,-1.2701482280302556,0.8284506844992643
abs,0.03459634179425841,-0.7601537815273585,-1.379708446038965,0.7188904664905549
abs,0.2516760741006834,-0.13377877571572944,-1.347864541507263,0.7507343710222568
abs,0.5224685852960692,1.1670816262694974,0.13881647414145704,2.237415386670977
abs,0.24821312165099818,-0.7886744687930447,-1.553394136746698,0.545204775782822
abs,0.8119380953954408,0.755831501300854,0.33595716369380857,2.4345560762233287
abs,0.1010878807276101,0.7555457999021249,-0.1974801222203536,1.9011187903091664
abs,0.46437858030874535,-1.3062818608054583,-1.4694739973240356,0.6291249152054843
abs,0.9270672871447301,-0.11573802618630813,-1.4741459149211353,0.6244529976083845
abs,0.7347083398990235,1.5521583770666683,-0.3226721753981455,1.7759267371313743
abs,0.7395961195468138,0.9542612850093942,0.41573255246806995,2.51433146499759
abs,0.5429312375468524,0.17235551026421508,-1.387592603889889,0.711006308639631
abs,0.9357501583622325,1.0109618385691594,0.37844853286275715,2.477047445392277
abs,0.8510863254809636,-0.09287511062381716,-1.0540377198272708,1.0445611927022491
abs,0.7472886413790035,2.8735485644039596,0.5501534621386439,2.648752374668164
abs,0.30104127074266573,-0.8520637875985123,-1.5494639516192705,0.5491349609102494
abs,0.4695777120951844,-1.564816170687547,-1.3478021754477139,0.750796737081806
abs,0.5673820060869926,-0.48413197783398276,-1.3094479490013564,0.7891509635281635
abs,0.7879590327766254,1.370162172074466,0.5968426787686651,2.6954415912981853
abs,0.9263817103764925,1.0954084326926048,-0.37260037231738574,1.7259985402121343
abs,0.3894916733121714,0.9936934775150628,-0.241722259045277,1.856876653484243
abs,0.6607335204196126,-0.19444079455795005,-0.8737482515562871,1.2248506609732328
abs,0.7034244331367987,1.1713180714657605,-0.19030364108786346,1.9082952714416566
abs,0.3449998594251904,0.665763151910737,-1.0573166715679587,1.0412822409615612
abs,0.4491379238834212,-1.177791312547051,-1.577553254502988,0.5210456580265318
abs,0.6402623636297582,1.8831065492171692,0.13571078809537696,2.234309700624897
abs,0.9534709297628446,1.5810304551486274,0.49640112889082477,2.5950000414203447
abs,0.4107011015204526,0.8533824842496589,0.28305620937243803,2.381655121901958
abs,0.552722640698454,0.973762055899096,0.1416848526474197,2.2402837651769394
abs,0.9620718667684961,1.172890558844644,0.5580405563626822,2.656639468892202
abs,0.576636587767739,0.5138209319230134,0.13819434281699716,2.236793255346517
abs,0.4896857140298887,-1.5222059779047434,-1.5004294832975453,0.5981694292319746
abs,0.8127407262860163,1.4887073498296837,-1.2425930706531723,0.8560058418763477
abs,0.6311730011892336,1.0201835507252086,0.15057491984257743,2.2491738323720973
abs,0.5427554383594888,0.9017466541154935,-0.21353376678771618,1.8850651457418037
abs,0.6967080762303359,0.864059549629984,0.13483607820381627,2.233434990733336
abs,0.3452999568965188,-0.1087875011407107,-1.041082669535017,1.0575162429945029
abs,0.7036565219558683,0.9641617659071647,-0.17096004617968497,1.927638866349835
abs,0.731883584115526,1.4896115956492744,0.1984174486072734,2.2970163611367935
abs,0.34928889888757186,0.3675175189185109,-0.7896821991173413,1.3089167134121786
abs,0.8272003317316676,0.8010790544150996,-0.7762209930228126,1.3223779195067074
abs,0.3881616335649839,1.6825194932686927,0.3391257807744916,2.4377246933040118
abs,0.9180413186238886,1.0916575981393737,0.41339662395569765,2.511995536485218
abs,0.6049818454106733,0.353734189510875,-1.2656771059031586,0.8329218066263613
abs,0.07285216215819124,-0.227762702499118,-1.1409828126768633,0.9576160998526567
abs,0.4157676325668086,0.6777956839859131,-1.6255896396712728,0.4730092728582471
abs,0.07702010049209251,0.3105295552676305,-0.8197403292538352,1.2788585832756847
abs,0.9640853032066231,3.1132542054134915,0.4910885051261267,2.5896874176556466
abs,0.2163196599466135,-0.16665447476808648,-0.7219854284639883,1.3766134840655315
abs,0.8916930492570166,2.594319265004297,0.3798363279882353,2.478435240517755
abs,0.690443529729389,1.547395350634591,-0.4830947615222957,1.615504151007224
abs,0.3206632846553982,0.8268698373828174,-0.5726991450468794,1.5258997674826404
abs,0.48172152217752173,0.1277850713743983,-1.0620147925608494,1.0365841199686705
abs,0.11524513691248761,-0.435131495343966,-1.6663270009920819,0.43227191153743794
abs,0.624342599555372,1.7616908627928223,0.4061690090385228,2.5047679215680425
abs,0.5884239355834914,-0.71643112194991,-0.22808716113319716,1.8705117513963228
abs,0.9291583799737174,2.362098164214477,-1.0271590008295617,1.0714399116999582
abs,0.7324038786482884,0.42146173814396426,0.4176305684281618,2.5162294809576817
abs,0.2789241016793016,0.1533539611960274,-1.606696267978425,0.491902644551095
abs,0.9363073038176606,0.7785714590948567,0.5828223938482175,2.6814213063777377
abs,0.7261989070345102,-0.356012934837594,-1.3266038531076203,0.7719950594218996
abs,0.9028402624669621,-1.4853148141655927,-0.35513124697289833,1.7434676655566217
abs,0.6889327708538698,0.8883896200706193,-0.28820392924976534,1.8103949832797546
abs,0.4372287560835475,-0.6944659521858911,-1.4744445238730792,0.6241543886564408
abs,0.7650970435712164,0.41164884440231414,-0.6882863912312029,1.410312521298317
abs,0.2610312014186339,0.21216815407073047,-0.7776206837801425,1.3209782287493774
abs,0.06680962702504234,1.0779598209993662,0.0023081628266541365,2.100907075356174
abs,0.8992816886239413,0.12279225789121098,-1.1835433000629556,0.9150556124665642
abs,0.10836723047744434,-0.6660611463738422,-1.8879582109506066,0.21064070157891324
abs,0.4585945322159506,-0.1748102920890078,-1.5673409834656122,0.5312579290639076
abs,0.5120537983217857,-1.0019559039754653,-1.6157793770417594,0.48281953548776047
abs,0.5789769830395203,0.6917405334021762,-0.6249875127303536,1.4736113997991662
abs,0.44207465055243755,0.9445698132879343,-0.7566721457966519,1.341926766732868
abs,0.23498890036436815,0.0433203277974617,-1.315316233510947,0.783282679018573
abs,0.2547955535257831,0.4247468657513538,-0.6482540362744587,1.4503448762550613
abs,0.6566799919919852,2.151729585821006,0.46039425839884296,2.558993170928363
abs,0.3779148400783531,-0.4901894999548461,-1.6357327274852018,0.462866185044318
abs,0.8671778908663107,1.559606759521035,0.17155565523425653,2.270154567763776
abs,0.48805950444346,-0.33011814960788366,-1.314684214362786,0.7839146981667341
abs,0.7996890400822911,0.29144202238522465,-0.1508486411999953,1.9477502713295247
abs,0.7070218455541754,0.434392033274837,-1.1331642002625528,0.9654347122669671
abs,0.009007661149280755,-0.540249713904993,-1.3831905059498857,0.7154084065796342
abs,0.2337802884111484,0.5498358467405612,-0.38671214207867466,1.7118867704508451
abs,0.44109146118602083,-0.07768121423669128,-1.0276116130596475,1.0709872994698724
abs,0.3635842605742282,0.7618039233931541,-0.21746813527838404,1.8811307772511359
abs,0.853330284894504,-1.162110690168329,-1.0237173379748774,1.0748815745546425
abs,0.36457009535502727,-0.0750843753066765,-0.855720609290069,1.2428783032394508
abs,0.24436257604098788,-0.6629499511256104,-1.5612498941201851,0.5373490184093349
abs,0.1718501099908719,1.3417988463227255,0.12560949305592217,2.224208405585442
abs,0.5741549777767408,0.34167574366561515,-0.21223084343944776,1.8863680690900722
abs,0.3793972861239583,0.1584554220926947,-1.5951707982164072,0.5034281143131126
abs,0.23031008960477617,-0.12133921275633713,-1.1700369350604178,0.9285619774691021
abs,0.07093351121302194,-0.39372469218506156,-1.9156447156896117,0.1829541968399082
abs,0.9422641880010856,0.4316940564956637,0.2950009605911281,2.393599873120648
abs,0.2965404111686939,-0.2808884600827475,-1.5906871735816508,0.5079117389478691
abs,0.03796099720128354,-0.9213946643500159,-1.7191420678018172,0.3794568447277028
abs,0.8296532461546395,0.5709845876683579,-0.038656279232711865,2.0599426332968083
abs,0.5190892256396575,0.3283493121548524,-0.6845779685831254,1.4140209439463947
abs,0.7165290458791228,0.1943492786827984,-0.04034102862004785,2.058257883909472
abs,0.8175843195027609,-0.060838421663924946,-0.7298841785904661,1.3687147339390537
abs,0.4695486061738149,-0.8110390443389461,-1.2727202129862139,0.8258786995433061
abs,0.8959107778099021,0.48650336575527664,0.7670811780068869,2.865680090536407
abs,0.11610195056302652,0.19674703650822997,-0.7069715034955217,1.3916274090339982
abs,0.6784306944635333,-0.4765682834606433,-1.4002329330495071,0.6983659794800128
abs,0.2449304664442965,-0.01100483399019997,-1.360232525888212,0.7383663866413078
abs,0.8218164011778737,0.23411080266283862,-0.8700002454971711,1.2285986670323488
abs,0.005356095231975,-1.0884918773497239,-1.8828559073519433,0.2157430051775766
abs,0.333697776861394,-1.1553348796740337,-1.452825965886154,0.6457729466433659
abs,0.9163032650834729,-0.28101824624060623,0.13098077996265323,2.229579692492173
abs,0.441423136467223,-0.649038506593608,-1.737652911285947,0.3609460012435731
abs,0.8796710491229377,0.9965921181245032,0.5225850053083163,2.621183917837836
abs,0.2249758911218518,1.0780624924903293,0.055751511509738894,2.154350424039259
abs,0.011169003979242365,-1.071337121225466,-1.8682903654629963,0.2303085470665237
abs,0.9073288408319155,3.6918490299422198,0.9044237160183066,3.0030226285478268
abs,0.11898768074067756,1.4887213930892644,0.02915023369731573,2.1277491462268356
abs,0.8344838525253196,0.8540499104568864,-0.596714855032948,1.501884057496572
abs,0.21183539281978125,1.2924539169052078,0.14889388146458993,2.24749279399411
abs,0.8257954966700869,0.41207123568164483,-1.4049614228896303,0.6936374896398896
abs,0.7175342365943017,1.5474985432490707,0.1487204765837662,2.247319389113286
abs,0.4693007744632185,2.1169659691613605,0.35783516291568307,2.4564340754452028
abs,0.060929226736526676,0.1620342310022525,-0.6729830948689469,1.425615817660573
abs,0.33550979076619314,-0.8202064579135446,-1.6239754126665944,0.4746234998629254
abs,0.6968872153396041,0.3831922251264521,0.5462736962310508,2.6448726087605707
abs,0.639129851711747,0.5452427407255893,0.43900820710141764,2.5376071196309375
abs,0.5779491119347452,-0.32585879445599186,-0.9846323422590597,1.1139665702704602
abs,0.3047376297347544,1.230722525638988,0.21669528624479484,2.315294198774315
abs,0.3080144285933073,0.37878586012770055,-1.6165275958470775,0.4820713166824425
abs,0.869589424259203,0.3198308543787446,-0.6225276335648544,1.4760712789646655
abs,0.9518410724259562,0.6238574855846246,0.639494222555695,2.738093135085215
abs,0.252774992210691,0.3032377670983222,-0.6264222033259893,1.4721767092035307
abs,0.18455841071341494,-0.5613199998884956,-1.2761267963780827,0.8224721161514372
abs,0.42119278574187957,-0.7162607294104018,-1.5859237231121766,0.5126751894173434
abs,0.07031748316869435,0.3255861968349599,-0.8287401769210351,1.269858735608485
abs,0.14384655193667484,0.9835456497372547,-0.12463703153981998,1.9739618809897
abs,0.3856636957946278,0.02565809991700472,-1.0909404101370257,1.0076585023924942
abs,0.10567750759205474,0.23201114462463165,-0.6374957949449289,1.461103117584591
abs,0.8977150685658795,1.9344547794824916,0.28375741026371015,2.38235632279323
abs,0.26856744712700775,-0.2966652157380228,-1.6986744506150115,0.39992446191450837
abs,0.07950526119274814,-0.4115726445885661,-1.462619648842439,0.6359792636870809
abs,0.19037452110542774,1.0546124470671956,0.18700689519653668,2.2856058077260566
abs,0.33051369551826504,1.0932685900220913,0.24730049000361798,2.3458994025331377
abs,0.48130893703976685,1.2947493534815306,0.40160033811800355,2.5001992506475235
abs,0.043205181740364584,0.165596113367893,-0.7079913962286796,1.3906075163008405
abs,0.9448390402141603,-1.086146500420329,-1.1831802494876575,0.9154186630418623
abs,0.9351168012961809,1.816474404221,-0.8511179581923466,1.2474809543371734
abs,0.4090369876616998,0.6561731970125607,-0.3124511713311747,1.786147741198345
abs,0.26225697890539335,1.1306422300396624,-0.09670246352483125,2.001896449004689
abs,0.922196004167748,0.6928826145274791,0.28716285933580177,2.3857617718653215
abs,0.036573391451652615,-0.9047298148089826,-1.8292567761648835,0.26934213636463655
abs,0.9050352103994121,0.673165115900632,0.14838592932433303,2.2469848418538527
abs,0.9873624707290983,0.620405613583384,0.3521158971971212,2.450714809726641
abs,0.2760925832411967,-0.1865375728520755,-0.6027956226189859,1.495803289910534
abs,0.15541475171241081,-0.7612240804360118,-1.88944165678217,0.20915725574735
abs,0.10966819666961669,-0.8271250223577546,-1.8060137303185924,0.29258518221092744
abs,0.8618509607685123,-0.9188715570802584,-0.5919892343719647,1.506609678157555
abs,0.20546673937719773,0.6134804441108259,-0.19137429448755838,1.9072246180419614
abs,0.1981583040527395,-0.22414370296078726,-0.6374424293307377,1.4611564831987822
abs,0.5873143931583359,0.5877872355156603,-0.2551804622065964,1.8434184503229236
abs,0.8328081915385489,-0.7540016538210065,-1.1133126432812732,0.9852862692482468
abs,0.1656708830863305,-0.7597892134441824,-1.8541119883350015,0.24448692419451834
abs,0.5243000695021234,0.40029880281307684,0.1287252696480896,2.2273241821776093
abs,0.2382468873510205,-0.6893244572410664,-1.7043884840145278,0.3942104285149921
abs,0.11696239751388615,-0.2564354092522351,-1.1061892077996391,0.9924097047298808
abs,0.0494338028203799,-0.3147166796377846,-1.3653691937326342,0.7332297187968858
abs,0.7862657019703642,1.4005819070119745,-1.0800208583509427,1.0185780541785772
abs,0.35449731294278364,1.130090637063175,-0.051434531955933394,2.0471643805735864
abs,0.5702945320590271,0.9836617802186575,0.231768357432389,2.3303672699619087
abs,0.9014455528551996,-0.9051349643862219,-0.502294443522042,1.596304469007478
abs,0.9702739862813899,0.872067573375678,-1.2216612368462867,0.8769376756832332
abs,0.2544668562712842,-0.19306559924394445,-1.3802381461779218,0.7183607663515981
abs,0.27465401068130424,-0.8992856364104942,-1.4931520532647833,0.6054468592647366
abs,0.9759235667850474,0.6691940591881645,-0.9472249564843074,1.1513739560452125
abs,0.17726264570526107,-0.7020783515763092,-1.833911362713112,0.26468754981640796
abs,0.15747290345560527,-0.91287326848528,-1.6902859820006892,0.40831293052883066
abs,0.7258652330353249,2.95911944344021,0.2727007908194672,2.371299703348987
abs,0.560532962804586,-0.41320059401952947,-1.3200494053822558,0.7785495071472641
abs,0.6241171947486173,-1.0328306789728192,-0.8837969249514798,1.21480198757804
abs,0.9550276930027478,1.6401517075709005,0.5554153966174127,2.6540143091469326
abs,0.9306006831449332,1.9095185889885646,0.3747341163925577,2.4733330289220774
abs,0.9400828867543191,2.338155853069758,-1.1457032584731963,0.9528956540563235
abs,0.622928273164893,1.3730868895960413,0.3938771888026067,2.4924761013321266
abs,0.5410109384893366,1.0153267825695016,-0.24225423899300103,1.856344673536519
abs,0.13825423668776127,0.8207219971096797,0.04999038458310778,2.1485892971126277
abs,0.7451356046919253,-1.3636757476410315,-0.3417109600291175,1.7568879525004024
abs,0.4057358763480864,-0.31128952266353077,-1.0707674661205977,1.0278314464089222
abs,0.5550038663351138,-1.1109329067447062,-0.904792219625908,1.193806692903612
abs,0.5986613121116232,1.5983736656770917,0.44269484236063406,2.541293754890154
abs,0.5043189412369449,-0.05164517235117627,-1.6822836749912304,0.4163152375382895
abs,0.27545221929674557,-0.7701450462602379,-1.381508459949667,0.7170904525798528
abs,0.5517880432009371,1.641499256839082,0.1394603303617845,2.238059242891304
abs,0.17682462143283295,1.4572654493237351,0.1308602447008278,2.2294591572303477
abs,0.08042011555203288,0.02106268207734771,-0.7681451220859126,1.3304537904436073
abs,0.4117526179311811,1.5029374961005522,-0.04493831110833946,2.0536606014211802
abs,0.2070065797281564,-0.10447696014963201,-1.3725773741396314,0.7260215383898885
abs,0.5829283007524696,1.2188201389798226,0.40158904720446875,2.5001879597339887
abs,0.5633612014402766,0.5507642079866871,0.3211003494883433,2.419699262017863
abs,0.8243156384213901,-0.3099755993003765,-1.0410897655042137,1.0575091470253062
abs,0.6989892993396281,-0.4130812769059586,-0.877813426458452,1.220785486071068
abs,0.7150232767354894,1.7856678041614902,0.5723860963678258,2.670985008897346
abs,0.1030879852341422,-0.17512504798702125,-1.33696159052581,0.7616373220037098
abs,0.5787386741783435,1.9915509038992139,0.035549298505038074,2.134148211034558
abs,0.9192979230918235,3.0232694775698454,0.5072250814717574,2.6058239940012773
abs,0.9725011583918075,0.18693770941973933,-1.0648212768435623,1.0337776356859576
abs,0.3692845474079519,0.7735570501671214,-0.5013319855974238,1.5972669269320963
abs,0.5888569211714308,1.5649079475270864,-0.2759732174287093,1.8226256951008106
abs,0.6269219194766635,0.811947971271674,-0.2262741350973183,1.8723247774322016
abs,0.04313433806254341,-1.0741875786015749,-1.8172007399588705,0.28139817257064936
abs,0.4581620135105824,-0.6783910236797709,-1.4893132528139403,0.6092856597155796
abs,0.8266483083998671,1.9442542486598358,-0.6148280442560258,1.4837708682734942
abs,0.8385418259906235,1.0657180411265743,0.6358759591393353,2.734474871668855
abs,0.5840547253719058,-0.8449717223236622,-1.332821919179502,0.7657769933500178
abs,0.020838447887086775,-0.4635664098254094,-1.7069929800442079,0.39160593248531206
abs,0.9148683490864523,1.0493225186319124,0.13471989451111033,2.2333188070406305
abs,0.9638049475062406,1.8107741828038588,0.3267384658477821,2.425337378377302
abs,0.7448626061181203,1.1148647930523792,-1.325482256694221,0.773116655835299
abs,0.7020729842133353,-0.4655761604289401,-1.75825231963338,0.3403465928961399
abs,0.21730234345145838,-0.6984403976628173,-1.5174463136344376,0.5811525988950822
abs,0.26865301941963793,0.6826087248592372,0.004556713500217802,2.1031556260297375
abs,0.5877801652264527,0.9796953211523497,-0.2672871792631075,1.8313117332664124
abs,0.38324688034550003,0.5634976145374269,0.4570090019861761,2.5556079145156962
abs,0.793044498737769,0.4328074140272542,0.30986804122931,2.40846695375883
abs,0.30087051075152094,0.22521954190173843,-0.9730753899064514,1.1255235226230684
abs,0.8176065511464343,1.3054186289638117,0.0925306170172977,2.1911295295468176
abs,0.4155915221511063,-0.5136789975328814,-1.4861793744564162,0.6124195380731037
abs,0.5195350859904783,0.19727132271167952,-1.1283773686468817,0.9702215438826383
abs,0.5280653579265537,0.537030725787626,-0.7393670949183433,1.3592318176111766
abs,0.31948772437951234,1.26205156126056,0.2385034903438652,2.337102402873385
abs,0.31305540942234966,-0.8682509820540607,-1.6822563745135373,0.41634253801598264
abs,0.8205085884621609,-0.3214021773938786,-1.1772621907531409,0.921336721776379
abs,0.3944435102628985,2.164800180164233,0.3124724334323403,2.4110713459618602
abs,0.31001303280083337,-0.13265719840974133,-1.2833784744764818,0.8152204380530381
abs,0.13964446482247128,-0.10953015287748272,-1.0586934172550861,1.0399054952744338
abs,0.4421961490429007,1.2848673800081731,0.3451316469311161,2.443730559460636
abs,0.08111485947454311,0.6378416127788117,-0.2719270196761786,1.8266718928533412
abs,0.9213686751659138,0.9422549129269284,0.2979672251076093,2.3965661376371292
abs,0.402168186409113,0.1465912475843577,-1.3548544565541756,0.7437444559753443
abs,0.3556257485275218,0.30941317529299445,-1.455237537175634,0.6433613753538858
abs,0.6017638028238574,-0.6922374091462479,-0.48855550422527383,1.610043408304246
abs,0.4584438550176725,-0.6278341751247611,-1.5727689016274042,0.5258300109021158
abs,0.506408508457945,-0.6220564404585442,-1.4102459734873602,0.6883529390421598
abs,0.6384033302281417,0.19733077779343894,-0.4083071280351135,1.6902917844944065
abs,0.4375488242266645,0.25614788927685245,-0.3927404644448148,1.705858448084705
abs,0.6596176549839862,1.5240253220579913,0.40349443402522867,2.502093346554749
abs,0.057691467414036635,-0.541631324521018,-1.3357456176777176,0.7628532948518024
abs,0.31722161383924086,-1.26495714905783,-1.62675821804603,0.47184069448348986
abs,0.6616478202603118,1.5697047214909676,0.25752237963812163,2.3561212921676415
abs,0.24703885363943034,-0.3373212155705267,-1.2947999513835065,0.8037989611460135
abs,0.44106745537089886,1.8030016552621513,0.053825303111667555,2.1524242156411875
abs,0.6416207938317239,1.1661883001438107,0.21201789083640477,2.3106168033659245
abs,0.5006064168223859,-0.44278174233696554,-1.2000994063801262,0.8984995061493937
abs,0.33561578335559183,2.2573139264698896,0.271136732110157,2.369735644639677
abs,0.6096448405008604,2.2210200115774605,0.3663985023055514,2.4649974148350715
abs,0.3411727131904573,0.7073228495966469,-0.6889405373266836,1.4096583752028362
abs,0.7769531761074444,2.2821485693850785,0.20837486205693567,2.3069737745864556
abs,0.700269028448649,0.8404925890628884,0.1158090040903339,2.214407916619854
abs,0.001966564401312376,-0.11062913359382867,-1.3901140805589467,0.7084848319705732
abs,0.44537178139194233,1.5856314637692186,-0.11869215838385183,1.979906754145668
abs,0.010189975309110588,0.9125199591690407,-0.02633103181358787,2.0722678807159323
abs,0.09763579511576725,-0.2720716999388509,-1.333172114839445,0.7654267976900748
abs,0.7855891765088597,0.33681683051120026,-1.4566098218211108,0.6419890907084091
abs,0.13798726893799507,-0.735503553923866,-1.735873196413662,0.362725716115858
abs,0.7193225913154603,0.007018024122792621,0.40291760253233266,2.5015165150618524
abs,0.8450559285712023,-0.6194981260275019,-0.9907893056262307,1.1078096069032892
abs,0.9539943822791541,0.9823243309511361,0.6993421754885656,2.7979410880180855
abs,0.5243472229008581,-0.7178296777501271,-1.0381879423422065,1.0604109701873135
abs,0.46203880749604587,0.3386645958740414,-0.086382298423891,2.012216614105629
abs,0.36530877132128314,1.315670882622867,0.08881395893182087,2.1874128714613406
abs,0.7634023527191003,-0.40382537807373087,-1.3671749867142942,0.7314239258152258
abs,0.2416283319635365,-0.4902236759180123,-1.4227873931641977,0.6758115193653222
abs,0.5541649542403626,1.5527887584356157,0.416358015813179,2.514956928342699
abs,0.08001105087083371,-0.3529444145764943,-1.5337215637800163,0.5648773487495037
abs,0.7956153858076993,0.8518009822958018,-1.2978258351961174,0.8007730773334025
abs,0.780618304814159,0.577937987134739,-0.5231718423722559,1.575427070157264
abs,0.42389232914131825,2.079785666824539,0.23602013841404457,2.3346190509435645
abs,0.2437154156142225,0.8611904536521479,-0.2594989008265629,1.839100011702957
abs,0.04909868426312092,0.8959504593759965,-0.1860212615457737,1.9125776509837462
abs,0.38802331682453406,-0.39890125424390765,-1.5816749268687744,0.5169239856607455
abs,0.028379550398354714,-1.0469335822630543,-1.8788975050213814,0.21970140750813838
abs,0.08509438553789395,0.8716523270178848,-0.006143864991645653,2.0924550475378743
abs,0.6985813583890144,0.22296600820709167,-0.30712166485192294,1.791477247677597
abs,0.6561253740090253,1.318345988439006,0.032471445748670114,2.13107035827819
